time, current, entrained
102.30,    13420797.471062,    22.938543
102.40,    13420822.065917,    24.594855
102.50,    13420844.072772,    22.006856
102.60,    13420869.409564,    25.336792
102.70,    13420891.618662,    22.209097
102.80,    13420914.108346,    22.489685
102.90,    13420936.465455,    22.357109
103.00,    13420958.955733,    22.490278
103.10,    13420978.935045,    19.979312
103.20,    13420998.820429,    19.885384
103.30,    13421024.220678,    25.400249
103.40,    13421046.873195,    22.652517
103.50,    13421069.586405,    22.713210
103.60,    13421093.555979,    23.969574
103.70,    13421117.620470,    24.064490
103.80,    13421137.540985,    19.920515
103.90,    13421160.152789,    22.611804
104.00,    13421182.796827,    22.644039
104.10,    13421204.014940,    21.218113
104.20,    13421228.016036,    24.001096
104.30,    13421250.573808,    22.557773
104.40,    13421274.493032,    23.919224
104.50,    13421295.736171,    21.243139
104.60,    13421316.051708,    20.315537
104.70,    13421337.848519,    21.796811
104.80,    13421362.425354,    24.576835
104.90,    13421384.380459,    21.955104
105.00,    13421408.099773,    23.719314
105.10,    13421430.628975,    22.529202
105.20,    13421454.286681,    23.657706
105.30,    13421476.448661,    22.161980
105.40,    13421496.077335,    19.628673
105.50,    13421518.975625,    22.898290
105.60,    13421544.118115,    25.142490
105.70,    13421565.216836,    21.098721
105.80,    13421586.342362,    21.125526
105.90,    13421606.050884,    19.708522
106.00,    13421627.502425,    21.451540
106.10,    13421650.052932,    22.550507
106.20,    13421668.526774,    18.473842
106.30,    13421689.450466,    20.923693
106.40,    13421711.938536,    22.488070
106.50,    13421731.689097,    19.750561
106.60,    13421751.280124,    19.591027
106.70,    13421771.183860,    19.903737
106.80,    13421791.392726,    20.208866
106.90,    13421810.075555,    18.682829
107.00,    13421831.428446,    21.352891
107.10,    13421854.274117,    22.845671
107.20,    13421875.641967,    21.367850
107.30,    13421894.088828,    18.446861
107.40,    13421913.609042,    19.520214
107.50,    13421934.542300,    20.933258
107.60,    13421954.675382,    20.133082
107.70,    13421974.567288,    19.891906
107.80,    13421995.248628,    20.681339
107.90,    13422018.659987,    23.411359
108.00,    13422039.295550,    20.635563
108.10,    13422061.267138,    21.971588
108.20,    13422079.258464,    17.991326
108.30,    13422100.322198,    21.063733
108.40,    13422122.002391,    21.680193
108.50,    13422143.172229,    21.169839
