time, current, entrained
53.00,    37668850.200483,    76.442970
53.10,    37668917.211807,    67.011324
53.20,    37668989.411619,    72.199812
53.30,    37669046.868244,    57.456625
53.40,    37669122.439944,    75.571701
53.50,    37669195.288613,    72.848668
53.60,    37669277.055422,    81.766809
53.70,    37669348.981264,    71.925842
53.80,    37669431.409250,    82.427986
53.90,    37669501.228368,    69.819118
54.00,    37669551.706052,    50.477684
54.10,    37669647.498622,    95.792570
54.20,    37669732.265402,    84.766780
54.30,    37669799.555882,    67.290481
54.40,    37669863.705429,    64.149546
54.50,    37669949.545835,    85.840407
54.60,    37670036.445314,    86.899479
54.70,    37670113.650795,    77.205480
54.80,    37670167.257124,    53.606330
54.90,    37670207.946594,    40.689470
55.00,    37670285.023893,    77.077298
55.10,    37670361.647187,    76.623295
55.20,    37670440.901991,    79.254804
55.30,    37670502.252783,    61.350792
55.40,    37670578.380368,    76.127584
55.50,    37670654.583535,    76.203167
55.60,    37670720.627656,    66.044121
55.70,    37670774.351439,    53.723784
55.80,    37670832.962657,    58.611217
55.90,    37670885.020035,    52.057378
56.00,    37670942.449974,    57.429939
56.10,    37670999.330730,    56.880756
56.20,    37671058.169169,    58.838440
56.30,    37671116.872798,    58.703629
56.40,    37671160.193549,    43.320751
56.50,    37671209.671424,    49.477875
56.60,    37671287.997712,    78.326288
56.70,    37671346.566936,    58.569223
56.80,    37671425.553107,    78.986172
56.90,    37671484.487430,    58.934323
57.00,    37671550.074176,    65.586746
57.10,    37671618.696835,    68.622659
57.20,    37671681.177080,    62.480244
57.30,    37671735.430266,    54.253186
57.40,    37671783.609195,    48.178929
57.50,    37671840.362229,    56.753034
57.60,    37671903.736413,    63.374183
57.70,    37671971.848200,    68.111788
57.80,    37672021.884799,    50.036598
57.90,    37672069.873589,    47.988790
58.00,    37672122.171570,    52.297982
58.10,    37672177.776968,    55.605397
58.20,    37672235.263144,    57.486177
58.30,    37672287.590870,    52.327725
58.40,    37672333.625832,    46.034962
58.50,    37672384.726493,    51.100661
58.60,    37672436.831245,    52.104752
58.70,    37672494.579178,    57.747933
58.80,    37672547.560888,    52.981710
58.90,    37672593.644333,    46.083445
59.00,    37672635.587843,    41.943509
59.10,    37672685.247631,    49.659788
59.20,    37672739.549952,    54.302321
59.30,    37672781.435942,    41.885990
59.40,    37672826.871344,    45.435401
59.50,    37672873.125877,    46.254533
59.60,    37672924.423316,    51.297439
59.70,    37672988.229261,    63.805944
59.80,    37673044.075183,    55.845923
59.90,    37673090.949728,    46.874545
60.00,    37673132.427663,    41.477935
60.10,    37673182.117319,    49.689656
60.20,    37673224.331242,    42.213923
60.30,    37673280.621356,    56.290114
60.40,    37673333.591590,    52.970234
60.50,    37673377.773936,    44.182346
60.60,    37673425.321434,    47.547499
60.70,    37673468.811466,    43.490032
60.80,    37673503.391385,    34.579919
60.90,    37673549.626750,    46.235365
61.00,    37673598.502113,    48.875363
61.10,    37673640.163908,    41.661796
61.20,    37673683.092218,    42.928310
61.30,    37673721.814085,    38.721867
61.40,    37673761.167042,    39.352957
61.50,    37673806.995092,    45.828050
61.60,    37673867.893908,    60.898816
61.70,    37673923.779448,    55.885540
61.80,    37673975.592381,    51.812934
61.90,    37674018.599028,    43.006647
62.00,    37674054.199185,    35.600157
62.10,    37674102.561601,    48.362416
62.20,    37674141.827195,    39.265594
62.30,    37674168.188663,    26.361468
62.40,    37674207.762580,    39.573917
62.50,    37674248.367086,    40.604505
62.60,    37674291.235348,    42.868262
62.70,    37674324.724666,    33.489319
62.80,    37674365.911403,    41.186736
62.90,    37674406.450506,    40.539103
63.00,    37674454.819201,    48.368695
63.10,    37674499.219926,    44.400725
63.20,    37674548.053504,    48.833578
63.30,    37674585.470173,    37.416668
63.40,    37674614.509883,    29.039710
63.50,    37674642.484753,    27.974870
63.60,    37674679.006031,    36.521277
63.70,    37674711.786802,    32.780771
63.80,    37674751.039375,    39.252573
63.90,    37674781.279069,    30.239694
64.00,    37674816.544532,    35.265464
64.10,    37674856.508879,    39.964347
64.20,    37674891.675247,    35.166368
64.30,    37674930.387986,    38.712739
64.40,    37674970.041706,    39.653720
64.50,    37675008.734738,    38.693032
64.60,    37675041.620785,    32.886047
64.70,    37675067.714697,    26.093912
64.80,    37675101.046995,    33.332298
64.90,    37675131.402272,    30.355278
65.00,    37675155.704270,    24.301998
65.10,    37675182.764859,    27.060589
65.20,    37675202.596410,    19.831551
65.30,    37675228.375521,    25.779111
65.40,    37675252.939243,    24.563723
65.50,    37675275.044956,    22.105713
65.60,    37675302.182551,    27.137595
65.70,    37675329.713781,    27.531230
65.80,    37675355.575243,    25.861462
65.90,    37675384.080033,    28.504791
66.00,    37675407.772797,    23.692764
66.10,    37675433.112954,    25.340157
66.20,    37675460.177198,    27.064244
66.30,    37675486.167568,    25.990370
66.40,    37675514.706730,    28.539162
66.50,    37675544.915746,    30.209016
66.60,    37675576.311325,    31.395579
66.70,    37675603.122964,    26.811639
66.80,    37675634.013430,    30.890466
66.90,    37675670.034409,    36.020978
67.00,    37675705.454051,    35.419643
67.10,    37675739.596306,    34.142254
67.20,    37675769.104114,    29.507808
67.30,    37675793.123634,    24.019520
67.40,    37675829.784390,    36.660756
67.50,    37675864.625312,    34.840922
67.60,    37675890.351142,    25.725830
67.70,    37675915.787788,    25.436645
67.80,    37675940.717904,    24.930117
67.90,    37675970.936846,    30.218942
68.00,    37676008.792466,    37.855620
68.10,    37676036.199498,    27.407032
68.20,    37676062.404586,    26.205087
68.30,    37676092.641209,    30.236624
68.40,    37676127.626690,    34.985481
68.50,    37676168.576010,    40.949320
68.60,    37676205.472255,    36.896245
68.70,    37676242.308932,    36.836676
68.80,    37676273.396754,    31.087822
68.90,    37676297.321960,    23.925206
69.00,    37676336.005551,    38.683591
69.10,    37676373.056669,    37.051118
69.20,    37676409.098565,    36.041896
69.30,    37676428.768119,    19.669554
69.40,    37676451.401575,    22.633456
69.50,    37676471.242427,    19.840852
69.60,    37676496.228596,    24.986168
69.70,    37676522.238294,    26.009698
69.80,    37676546.045751,    23.807457
69.90,    37676580.393315,    34.347564
70.00,    37676606.919230,    26.525915
70.10,    37676631.494045,    24.574815
70.20,    37676663.193163,    31.699118
70.30,    37676695.141625,    31.948461
70.40,    37676722.907181,    27.765556
70.50,    37676743.097998,    20.190817
70.60,    37676763.036520,    19.938522
70.70,    37676785.020158,    21.983638
70.80,    37676801.522342,    16.502184
70.90,    37676830.531337,    29.008995
71.00,    37676857.606439,    27.075103
71.10,    37676883.828404,    26.221965
71.20,    37676905.301379,    21.472975
71.30,    37676928.023957,    22.722577
71.40,    37676946.887574,    18.863617
71.50,    37676970.575499,    23.687925
71.60,    37676988.588059,    18.012560
71.70,    37677003.609659,    15.021600
71.80,    37677016.636269,    13.026609
71.90,    37677033.989745,    17.353477
72.00,    37677048.256325,    14.266580
72.10,    37677060.074616,    11.818290
72.20,    37677076.389330,    16.314715
72.30,    37677090.265902,    13.876572
72.40,    37677105.944882,    15.678980
72.50,    37677123.114984,    17.170102
72.60,    37677137.931533,    14.816549
72.70,    37677154.516313,    16.584780
72.80,    37677178.083968,    23.567655
72.90,    37677196.505244,    18.421276
73.00,    37677209.180386,    12.675142
73.10,    37677228.299642,    19.119255
73.20,    37677240.422439,    12.122797
73.30,    37677252.459617,    12.037178
73.40,    37677265.627410,    13.167793
73.50,    37677281.739814,    16.112404
73.60,    37677293.260696,    11.520882
73.70,    37677306.118988,    12.858291
73.80,    37677316.050547,    9.931559
73.90,    37677329.545964,    13.495417
74.00,    37677342.339391,    12.793427
74.10,    37677358.817053,    16.477662
74.20,    37677380.530441,    21.713388
74.30,    37677404.523318,    23.992877
74.40,    37677421.904037,    17.380719
74.50,    37677440.584868,    18.680831
74.60,    37677466.334285,    25.749417
74.70,    37677499.058543,    32.724258
74.80,    37677526.945519,    27.886975
74.90,    37677541.841100,    14.895581
75.00,    37677559.947925,    18.106825
75.10,    37677583.917279,    23.969354
75.20,    37677602.472311,    18.555032
75.30,    37677625.459326,    22.987015
75.40,    37677652.065250,    26.605924
75.50,    37677676.431564,    24.366315
75.60,    37677699.513909,    23.082345
75.70,    37677724.428439,    24.914530
75.80,    37677744.237547,    19.809108
75.90,    37677768.555711,    24.318163
76.00,    37677791.774209,    23.218499
76.10,    37677808.200261,    16.426052
76.20,    37677839.255931,    31.055670
76.30,    37677857.964381,    18.708450
76.40,    37677875.180572,    17.216191
76.50,    37677894.872750,    19.692178
76.60,    37677914.455404,    19.582654
76.70,    37677939.841238,    25.385834
76.80,    37677962.391922,    22.550684
76.90,    37677984.750492,    22.358570
77.00,    37678009.547455,    24.796962
77.10,    37678030.390420,    20.842966
77.20,    37678044.276938,    13.886518
77.30,    37678056.054895,    11.777957
77.40,    37678078.199893,    22.144999
77.50,    37678095.551645,    17.351752
77.60,    37678113.088413,    17.536767
77.70,    37678126.694542,    13.606129
77.80,    37678139.218153,    12.523611
77.90,    37678155.676172,    16.458019
78.00,    37678169.951926,    14.275753
78.10,    37678182.616387,    12.664461
78.20,    37678191.471038,    8.854651
78.30,    37678199.128328,    7.657291
78.40,    37678210.309891,    11.181563
78.50,    37678217.840066,    7.530175
78.60,    37678225.829533,    7.989467
78.70,    37678232.649737,    6.820203
78.80,    37678240.029564,    7.379827
78.90,    37678247.728840,    7.699277
79.00,    37678255.709860,    7.981020
79.10,    37678265.152238,    9.442378
79.20,    37678274.763128,    9.610890
79.30,    37678280.710541,    5.947413
79.40,    37678287.186880,    6.476338
79.50,    37678297.145999,    9.959120
79.60,    37678315.368218,    18.222219
79.70,    37678326.850758,    11.482540
79.80,    37678332.249276,    5.398518
79.90,    37678341.219878,    8.970602
80.00,    37678351.391882,    10.172004
80.10,    37678361.431235,    10.039354
80.20,    37678370.562485,    9.131250
80.30,    37678374.684083,    4.121598
80.40,    37678381.703531,    7.019448
80.50,    37678386.982275,    5.278744
80.60,    37678398.714135,    11.731859
80.70,    37678411.579346,    12.865212
80.80,    37678427.786351,    16.207005
80.90,    37678434.872457,    7.086106
81.00,    37678446.394364,    11.521907
81.10,    37678456.621221,    10.226857
81.20,    37678466.772368,    10.151147
81.30,    37678477.929513,    11.157146
81.40,    37678484.876481,    6.946968
81.50,    37678494.278899,    9.402418
81.60,    37678510.674509,    16.395610
81.70,    37678524.443249,    13.768740
81.80,    37678533.617502,    9.174253
81.90,    37678544.784940,    11.167438
82.00,    37678562.218959,    17.434019
82.10,    37678568.819838,    6.600880
82.20,    37678573.839420,    5.019581
82.30,    37678586.887222,    13.047802
82.40,    37678597.121979,    10.234757
82.50,    37678613.175457,    16.053479
82.60,    37678624.774135,    11.598678
82.70,    37678638.577238,    13.803103
82.80,    37678654.413932,    15.836694
82.90,    37678670.967010,    16.553077
83.00,    37678683.158560,    12.191550
83.10,    37678696.556927,    13.398367
83.20,    37678706.382722,    9.825795
83.30,    37678718.003077,    11.620355
83.40,    37678729.732145,    11.729068
83.50,    37678741.426551,    11.694406
83.60,    37678751.882528,    10.455977
83.70,    37678762.453968,    10.571440
83.80,    37678774.777150,    12.323182
83.90,    37678788.100126,    13.322975
84.00,    37678800.312914,    12.212788
84.10,    37678805.517975,    5.205062
