time, current, entrained
41.40,    91210192.941507,    347.451462
41.50,    91210466.528617,    273.587110
41.60,    91210767.983639,    301.455022
41.70,    91211029.795096,    261.811457
41.80,    91211355.396991,    325.601894
41.90,    91211693.162328,    337.765337
42.00,    91211994.606231,    301.443903
42.10,    91212295.241658,    300.635426
42.20,    91212600.922976,    305.681318
42.30,    91212881.207130,    280.284154
42.40,    91213203.976799,    322.769669
42.50,    91213454.992062,    251.015263
42.60,    91213707.106920,    252.114858
42.70,    91213975.170390,    268.063470
42.80,    91214255.209719,    280.039329
42.90,    91214628.493342,    373.283624
43.00,    91214908.039611,    279.546269
43.10,    91215168.801687,    260.762075
43.20,    91215484.628044,    315.826357
43.30,    91215718.501240,    233.873197
43.40,    91215974.094014,    255.592773
43.50,    91216232.861318,    258.767304
43.60,    91216490.379675,    257.518357
43.70,    91216757.782114,    267.402440
43.80,    91216980.756479,    222.974365
43.90,    91217240.301663,    259.545184
44.00,    91217516.145792,    275.844129
44.10,    91217760.996728,    244.850935
44.20,    91218004.252190,    243.255463
44.30,    91218278.605592,    274.353401
44.40,    91218567.982551,    289.376959
44.50,    91218836.980840,    268.998289
44.60,    91219123.460270,    286.479430
44.70,    91219418.334514,    294.874244
44.80,    91219682.962429,    264.627915
44.90,    91219923.835546,    240.873117
45.00,    91220176.425228,    252.589683
45.10,    91220437.888445,    261.463217
45.20,    91220683.481814,    245.593370
45.30,    91220964.714723,    281.232909
45.40,    91221261.560482,    296.845759
45.50,    91221571.151878,    309.591396
45.60,    91221902.444969,    331.293091
45.70,    91222184.121309,    281.676340
45.80,    91222463.918559,    279.797250
45.90,    91222763.448643,    299.530084
46.00,    91223038.029772,    274.581128
46.10,    91223280.178001,    242.148229
46.20,    91223577.912748,    297.734747
46.30,    91223856.332814,    278.420066
46.40,    91224079.140981,    222.808167
46.50,    91224329.653823,    250.512842
46.60,    91224600.584149,    270.930327
46.70,    91224940.630943,    340.046794
46.80,    91225271.823052,    331.192109
46.90,    91225551.697196,    279.874144
47.00,    91225860.093953,    308.396757
47.10,    91226113.458341,    253.364388
47.20,    91226405.383406,    291.925065
47.30,    91226673.774397,    268.390991
47.40,    91226958.977444,    285.203046
47.50,    91227326.721928,    367.744484
47.60,    91227604.249664,    277.527736
47.70,    91227861.325733,    257.076069
