timeStep,maxpfv,maxpft,maxppr
13.799999999999967,40.00984926149706,8.117160397003934,320157.60758554336
13.899999999999967,40.04353042951338,8.195657813137537,320696.86585187283
13.999999999999966,40.04353042951338,8.279449598516106,320696.86585187283
14.099999999999966,40.04353042951338,8.31842543542919,320696.86585187283
14.199999999999966,40.04353042951338,8.376586430208233,320696.86585187283
14.299999999999965,40.1091844848526,8.377120093561889,321749.3360079881
14.399999999999965,40.1091844848526,8.385601449585455,321749.3360079881
14.499999999999964,40.1091844848526,8.385601449585455,321749.3360079881
14.599999999999964,40.112205325641895,8.385601449585455,321797.8032172908
14.699999999999964,40.206455300468676,8.385601449585455,323311.8095657171
14.799999999999963,40.2145314754296,8.385601449585455,323441.70835766365
14.899999999999963,40.26894678553842,8.385601449585455,324317.615043305
14.999999999999963,40.37615261298089,8.385601449585455,326046.73996534466
15.099999999999962,40.43082622358528,8.385601449585455,326930.3418243502
15.199999999999962,40.45137759216581,8.385601449585455,327262.7898207949
15.299999999999962,40.59311252265973,8.385601449585455,329560.1568554628
15.399999999999961,40.658977913064994,8.385601449585455,330630.4969870214
15.499999999999961,40.7313587298914,8.385601449585455,331808.71679662005
15.59999999999996,40.84410009652589,8.385601449585455,333648.1025390053
15.69999999999996,40.88780241972905,8.385601449585455,334362.47734296013
15.79999999999996,40.93975949752311,8.385601449585455,335212.7815430068
15.89999999999996,40.952055381353425,8.385601449585455,335414.1679914876
15.99999999999996,41.17528955769228,8.385601449585455,339080.89403196063
16.09999999999996,41.17528955769228,8.385601449585455,339080.89403196063
16.19999999999996,41.17528955769228,8.385601449585455,339080.89403196063
16.29999999999996,41.17528955769228,8.385601449585455,339080.89403196063
16.399999999999963,41.17528955769228,8.385601449585455,339080.89403196063
16.499999999999964,41.17528955769228,8.385601449585455,339080.89403196063
16.599999999999966,41.17528955769228,8.385601449585455,339080.89403196063
16.699999999999967,41.17528955769228,8.385601449585455,339080.89403196063
16.79999999999997,41.17528955769228,8.385601449585455,339080.89403196063
16.89999999999997,41.17528955769228,8.385601449585455,339080.89403196063
16.99999999999997,41.17528955769228,8.385601449585455,339080.89403196063
17.099999999999973,41.17528955769228,8.385601449585455,339080.89403196063
17.199999999999974,41.17528955769228,8.385601449585455,339080.89403196063
17.299999999999976,41.17528955769228,8.385601449585455,339080.89403196063
17.399999999999977,41.17528955769228,8.385601449585455,339080.89403196063
17.49999999999998,41.17528955769228,8.385601449585455,339080.89403196063
17.59999999999998,41.17528955769228,8.385601449585455,339080.89403196063
17.69999999999998,41.17528955769228,8.385601449585455,339080.89403196063
17.799999999999983,41.17528955769228,8.48814531859343,339080.89403196063
17.899999999999984,41.17528955769228,8.675313975074017,339080.89403196063
17.999999999999986,41.17528955769228,8.76309677007163,339080.89403196063
18.099999999999987,41.17528955769228,8.850786549977053,339080.89403196063
18.19999999999999,41.17528955769228,8.957947606080157,339080.89403196063
18.29999999999999,41.17528955769228,8.958664948887074,339080.89403196063
18.39999999999999,41.17528955769228,8.98763389226848,339080.89403196063
18.499999999999993,41.17528955769228,8.98763389226848,339080.89403196063
18.599999999999994,41.17528955769228,9.010192684469859,339080.89403196063
18.699999999999996,41.17528955769228,9.037630780833132,339080.89403196063
18.799999999999997,41.17528955769228,9.062061348721986,339080.89403196063
18.9,41.17528955769228,9.062061348721986,339080.89403196063
19.0,41.17528955769228,9.073569900153059,339080.89403196063
19.1,41.17528955769228,9.073569900153059,339080.89403196063
19.200000000000003,41.17528955769228,9.073569900153059,339080.89403196063
19.300000000000004,41.17528955769228,9.073569900153059,339080.89403196063
19.400000000000006,41.17528955769228,9.073569900153059,339080.89403196063
19.500000000000007,41.17528955769228,9.073569900153059,339080.89403196063
19.60000000000001,41.17528955769228,9.073569900153059,339080.89403196063
19.70000000000001,41.17528955769228,9.073569900153059,339080.89403196063
19.80000000000001,41.17528955769228,9.073569900153059,339080.89403196063
19.900000000000013,41.17528955769228,9.073569900153059,339080.89403196063
20.000000000000014,41.17528955769228,9.073569900153059,339080.89403196063
20.100000000000016,41.17528955769228,9.073569900153059,339080.89403196063
20.200000000000017,41.17528955769228,9.073569900153059,339080.89403196063
20.30000000000002,41.17528955769228,9.073569900153059,339080.89403196063
20.40000000000002,41.17528955769228,9.073569900153059,339080.89403196063
20.50000000000002,41.17528955769228,9.073569900153059,339080.89403196063
20.600000000000023,41.17528955769228,9.073569900153059,339080.89403196063
20.700000000000024,41.17528955769228,9.073569900153059,339080.89403196063
20.800000000000026,41.17528955769228,9.073569900153059,339080.89403196063
20.900000000000027,41.17528955769228,9.073569900153059,339080.89403196063
21.00000000000003,41.17528955769228,9.073569900153059,339080.89403196063
21.10000000000003,41.17528955769228,9.073569900153059,339080.89403196063
21.20000000000003,41.17528955769228,9.073569900153059,339080.89403196063
21.300000000000033,41.17528955769228,9.101334879163689,339080.89403196063
21.400000000000034,41.17528955769228,9.115779709797415,339080.89403196063
21.500000000000036,41.17528955769228,9.140791290038303,339080.89403196063
21.600000000000037,41.17528955769228,9.189174619415066,339080.89403196063
21.70000000000004,41.17528955769228,9.189174619415066,339080.89403196063
21.80000000000004,41.17528955769228,9.189174619415066,339080.89403196063
21.90000000000004,41.17528955769228,9.189174619415066,339080.89403196063
22.000000000000043,41.17528955769228,9.189174619415066,339080.89403196063
22.100000000000044,41.17528955769228,9.189174619415066,339080.89403196063
22.200000000000045,41.17528955769228,9.189174619415066,339080.89403196063
22.300000000000047,41.17528955769228,9.189174619415066,339080.89403196063
22.40000000000005,41.17528955769228,9.189174619415066,339080.89403196063
22.50000000000005,41.17528955769228,9.189174619415066,339080.89403196063
22.60000000000005,41.17528955769228,9.189174619415066,339080.89403196063
22.700000000000053,41.17528955769228,9.189174619415066,339080.89403196063
22.800000000000054,41.17528955769228,9.189174619415066,339080.89403196063
22.900000000000055,41.17528955769228,9.189174619415066,339080.89403196063
23.000000000000057,41.17528955769228,9.189174619415066,339080.89403196063
23.10000000000006,41.17528955769228,9.189174619415066,339080.89403196063
23.20000000000006,41.17528955769228,9.189174619415066,339080.89403196063
23.30000000000006,41.17528955769228,9.189174619415066,339080.89403196063
23.400000000000063,41.17528955769228,9.189174619415066,339080.89403196063
23.500000000000064,41.17528955769228,9.189174619415066,339080.89403196063
23.600000000000065,41.17528955769228,9.189174619415066,339080.89403196063
23.700000000000067,41.17528955769228,9.189174619415066,339080.89403196063
23.800000000000068,41.17528955769228,9.189174619415066,339080.89403196063
23.90000000000007,41.17528955769228,9.189174619415066,339080.89403196063
24.00000000000007,41.17528955769228,9.189174619415066,339080.89403196063
24.100000000000072,41.17528955769228,9.189174619415066,339080.89403196063
24.200000000000074,41.17528955769228,9.189174619415066,339080.89403196063
24.300000000000075,41.17528955769228,9.189174619415066,339080.89403196063
24.400000000000077,41.17528955769228,9.189174619415066,339080.89403196063
24.500000000000078,41.17528955769228,9.189174619415066,339080.89403196063
24.60000000000008,41.17528955769228,9.189174619415066,339080.89403196063
24.70000000000008,41.17528955769228,9.189174619415066,339080.89403196063
24.800000000000082,41.17528955769228,9.189174619415066,339080.89403196063
24.900000000000084,41.17528955769228,9.189174619415066,339080.89403196063
25.000000000000085,41.17528955769228,9.189174619415066,339080.89403196063
25.100000000000087,41.17528955769228,9.189174619415066,339080.89403196063
25.200000000000088,41.17528955769228,9.189174619415066,339080.89403196063
25.30000000000009,41.17528955769228,9.189174619415066,339080.89403196063
25.40000000000009,41.17528955769228,9.189174619415066,339080.89403196063
25.500000000000092,41.17528955769228,9.189174619415066,339080.89403196063
25.600000000000094,41.17528955769228,9.189174619415066,339080.89403196063
25.700000000000095,41.17528955769228,9.189174619415066,339080.89403196063
25.800000000000097,41.17528955769228,9.189174619415066,339080.89403196063
25.900000000000098,41.17528955769228,9.189174619415066,339080.89403196063
26.0000000000001,41.17528955769228,9.189174619415066,339080.89403196063
26.1000000000001,41.17528955769228,9.189174619415066,339080.89403196063
26.200000000000102,41.17528955769228,9.189174619415066,339080.89403196063
26.300000000000104,41.17528955769228,9.189174619415066,339080.89403196063
26.400000000000105,41.17528955769228,9.189174619415066,339080.89403196063
26.500000000000107,41.17528955769228,9.189174619415066,339080.89403196063
26.600000000000108,41.17528955769228,9.189174619415066,339080.89403196063
26.70000000000011,41.17528955769228,9.189174619415066,339080.89403196063
26.80000000000011,41.17528955769228,9.189174619415066,339080.89403196063
26.900000000000112,41.17528955769228,9.189174619415066,339080.89403196063
27.000000000000114,41.17528955769228,9.189174619415066,339080.89403196063
27.100000000000115,41.17528955769228,9.189174619415066,339080.89403196063
27.200000000000117,41.17528955769228,9.189174619415066,339080.89403196063
27.300000000000118,41.17528955769228,9.189174619415066,339080.89403196063
27.40000000000012,41.17528955769228,9.189174619415066,339080.89403196063
27.50000000000012,41.17528955769228,9.189174619415066,339080.89403196063
27.600000000000122,41.17528955769228,9.189174619415066,339080.89403196063
27.700000000000124,41.17528955769228,9.189174619415066,339080.89403196063
27.800000000000125,41.17528955769228,9.189174619415066,339080.89403196063
27.900000000000126,41.17528955769228,9.189174619415066,339080.89403196063
28.000000000000128,41.17528955769228,9.189174619415066,339080.89403196063
28.10000000000013,41.17528955769228,9.189174619415066,339080.89403196063
28.20000000000013,41.17528955769228,9.189174619415066,339080.89403196063
28.300000000000132,41.17528955769228,9.189174619415066,339080.89403196063
28.400000000000134,41.17528955769228,9.189174619415066,339080.89403196063
28.500000000000135,41.17528955769228,9.189174619415066,339080.89403196063
28.600000000000136,41.17528955769228,9.189174619415066,339080.89403196063
28.700000000000138,41.17528955769228,9.189174619415066,339080.89403196063
28.80000000000014,41.17528955769228,9.189174619415066,339080.89403196063
28.90000000000014,41.17528955769228,9.189174619415066,339080.89403196063
29.000000000000142,41.17528955769228,9.189174619415066,339080.89403196063
29.100000000000144,41.17528955769228,9.189174619415066,339080.89403196063
29.200000000000145,41.17528955769228,9.189174619415066,339080.89403196063
29.300000000000146,41.17528955769228,9.189174619415066,339080.89403196063
29.400000000000148,41.17528955769228,9.189174619415066,339080.89403196063
29.50000000000015,41.17528955769228,9.189174619415066,339080.89403196063
29.60000000000015,41.17528955769228,9.189174619415066,339080.89403196063
29.700000000000152,41.17528955769228,9.189174619415066,339080.89403196063
29.800000000000153,41.17528955769228,9.189174619415066,339080.89403196063
29.900000000000155,41.17528955769228,9.189174619415066,339080.89403196063
30.000000000000156,41.17528955769228,9.189174619415066,339080.89403196063
30.100000000000158,41.17528955769228,9.189174619415066,339080.89403196063
30.20000000000016,41.17528955769228,9.189174619415066,339080.89403196063
30.30000000000016,41.17528955769228,9.189174619415066,339080.89403196063
30.400000000000162,41.17528955769228,9.189174619415066,339080.89403196063
30.500000000000163,41.17528955769228,9.189174619415066,339080.89403196063
30.600000000000165,41.17528955769228,9.189174619415066,339080.89403196063
30.700000000000166,41.17528955769228,9.189174619415066,339080.89403196063
30.800000000000168,41.17528955769228,9.189174619415066,339080.89403196063
30.90000000000017,41.17528955769228,9.189174619415066,339080.89403196063
31.00000000000017,41.17528955769228,9.189174619415066,339080.89403196063
31.100000000000172,41.17528955769228,9.189174619415066,339080.89403196063
31.200000000000173,41.17528955769228,9.189174619415066,339080.89403196063
31.300000000000175,41.17528955769228,9.189174619415066,339080.89403196063
31.400000000000176,41.17528955769228,9.189174619415066,339080.89403196063
31.500000000000178,41.17528955769228,9.189174619415066,339080.89403196063
31.60000000000018,41.17528955769228,9.189174619415066,339080.89403196063
31.70000000000018,41.17528955769228,9.189174619415066,339080.89403196063
31.800000000000182,41.17528955769228,9.189174619415066,339080.89403196063
31.900000000000183,41.17528955769228,9.189174619415066,339080.89403196063
32.000000000000185,41.17528955769228,9.189174619415066,339080.89403196063
32.100000000000186,41.17528955769228,9.189174619415066,339080.89403196063
32.20000000000019,41.17528955769228,9.189174619415066,339080.89403196063
32.30000000000019,41.17528955769228,9.189174619415066,339080.89403196063
32.40000000000019,41.17528955769228,9.189174619415066,339080.89403196063
32.50000000000019,41.17528955769228,9.189174619415066,339080.89403196063
32.60000000000019,41.17528955769228,9.189174619415066,339080.89403196063
32.700000000000195,41.17528955769228,9.189174619415066,339080.89403196063
32.800000000000196,41.17528955769228,9.189174619415066,339080.89403196063
32.9000000000002,41.17528955769228,9.189174619415066,339080.89403196063
33.0000000000002,41.17528955769228,9.189174619415066,339080.89403196063
33.1000000000002,41.17528955769228,9.189174619415066,339080.89403196063
33.2000000000002,41.17528955769228,9.189174619415066,339080.89403196063
33.3000000000002,41.17528955769228,9.189174619415066,339080.89403196063
33.400000000000205,41.17528955769228,9.189174619415066,339080.89403196063
33.500000000000206,41.17528955769228,9.189174619415066,339080.89403196063
33.60000000000021,41.17528955769228,9.189174619415066,339080.89403196063
33.70000000000021,41.17528955769228,9.189174619415066,339080.89403196063
33.80000000000021,41.17528955769228,9.189174619415066,339080.89403196063
33.90000000000021,41.17528955769228,9.189174619415066,339080.89403196063
34.00000000000021,41.17528955769228,9.189174619415066,339080.89403196063
34.100000000000215,41.17528955769228,9.189174619415066,339080.89403196063
34.200000000000216,41.17528955769228,9.189174619415066,339080.89403196063
34.30000000000022,41.17528955769228,9.189174619415066,339080.89403196063
34.40000000000022,41.17528955769228,9.189174619415066,339080.89403196063
34.50000000000022,41.17528955769228,9.189174619415066,339080.89403196063
34.60000000000022,41.17528955769228,9.189174619415066,339080.89403196063
34.70000000000022,41.17528955769228,9.189174619415066,339080.89403196063
34.800000000000225,41.17528955769228,9.189174619415066,339080.89403196063
34.900000000000226,41.17528955769228,9.189174619415066,339080.89403196063
35.00000000000023,41.17528955769228,9.189174619415066,339080.89403196063
35.10000000000023,41.17528955769228,9.189174619415066,339080.89403196063
35.20000000000023,41.17528955769228,9.189174619415066,339080.89403196063
35.30000000000023,41.17528955769228,9.189174619415066,339080.89403196063
35.40000000000023,41.17528955769228,9.189174619415066,339080.89403196063
35.500000000000234,41.17528955769228,9.189174619415066,339080.89403196063
35.600000000000236,41.17528955769228,9.189174619415066,339080.89403196063
35.70000000000024,41.17528955769228,9.189174619415066,339080.89403196063
35.80000000000024,41.17528955769228,9.189174619415066,339080.89403196063
35.90000000000024,41.17528955769228,9.189174619415066,339080.89403196063
36.00000000000024,41.17528955769228,9.189174619415066,339080.89403196063
36.10000000000024,41.17528955769228,9.189174619415066,339080.89403196063
36.200000000000244,41.17528955769228,9.189174619415066,339080.89403196063
36.300000000000246,41.17528955769228,9.189174619415066,339080.89403196063
36.40000000000025,41.17528955769228,9.189174619415066,339080.89403196063
36.50000000000025,41.17528955769228,9.189174619415066,339080.89403196063
36.60000000000025,41.17528955769228,9.189174619415066,339080.89403196063
36.70000000000025,41.17528955769228,9.189174619415066,339080.89403196063
36.80000000000025,41.17528955769228,9.189174619415066,339080.89403196063
36.900000000000254,41.17528955769228,9.189174619415066,339080.89403196063
37.000000000000256,41.17528955769228,9.189174619415066,339080.89403196063
37.10000000000026,41.17528955769228,9.189174619415066,339080.89403196063
37.20000000000026,41.17528955769228,9.189174619415066,339080.89403196063
37.30000000000026,41.17528955769228,9.189174619415066,339080.89403196063
37.40000000000026,41.17528955769228,9.189174619415066,339080.89403196063
37.50000000000026,41.17528955769228,9.189174619415066,339080.89403196063
37.600000000000264,41.17528955769228,9.189174619415066,339080.89403196063
37.700000000000266,41.17528955769228,9.189174619415066,339080.89403196063
37.80000000000027,41.17528955769228,9.189174619415066,339080.89403196063
37.90000000000027,41.17528955769228,9.189174619415066,339080.89403196063
38.00000000000027,41.17528955769228,9.189174619415066,339080.89403196063
38.10000000000027,41.17528955769228,9.189174619415066,339080.89403196063
38.20000000000027,41.17528955769228,9.189174619415066,339080.89403196063
38.300000000000274,41.17528955769228,9.189174619415066,339080.89403196063
38.400000000000276,41.17528955769228,9.189174619415066,339080.89403196063
38.50000000000028,41.315787035114305,9.189174619415066,341398.8516661839
38.60000000000028,41.315787035114305,9.189174619415066,341398.8516661839
38.70000000000028,41.50329790895793,9.189174619415066,344504.74746394233
38.80000000000028,41.50329790895793,9.189174619415066,344504.74746394233
38.90000000000028,41.50329790895793,9.189174619415066,344504.74746394233
39.000000000000284,41.50329790895793,9.189174619415066,344504.74746394233
39.100000000000286,41.50329790895793,9.189174619415066,344504.74746394233
39.20000000000029,41.50329790895793,9.189174619415066,344504.74746394233
39.30000000000029,41.50329790895793,9.189174619415066,344504.74746394233
39.40000000000029,41.50329790895793,9.189174619415066,344504.74746394233
39.50000000000029,41.50329790895793,9.189174619415066,344504.74746394233
39.60000000000029,41.50329790895793,9.189174619415066,344504.74746394233
39.700000000000294,41.50329790895793,9.189174619415066,344504.74746394233
39.800000000000296,41.50329790895793,9.189174619415066,344504.74746394233
39.9000000000003,41.50329790895793,9.189174619415066,344504.74746394233
40.0000000000003,41.50329790895793,9.189174619415066,344504.74746394233
40.1000000000003,41.50329790895793,9.189174619415066,344504.74746394233
40.2000000000003,41.50329790895793,9.189174619415066,344504.74746394233
40.3000000000003,41.50329790895793,9.189174619415066,344504.74746394233
40.400000000000304,41.50329790895793,9.189174619415066,344504.74746394233
40.500000000000306,41.50329790895793,9.189174619415066,344504.74746394233
40.60000000000031,41.50329790895793,9.189174619415066,344504.74746394233
40.70000000000031,41.50329790895793,9.189174619415066,344504.74746394233
40.80000000000031,41.50329790895793,9.189174619415066,344504.74746394233
40.90000000000031,41.50329790895793,9.189174619415066,344504.74746394233
41.00000000000031,41.50329790895793,9.189174619415066,344504.74746394233
41.100000000000314,41.50329790895793,9.189174619415066,344504.74746394233
41.200000000000315,41.50329790895793,9.189174619415066,344504.74746394233
41.30000000000032,41.50329790895793,9.189174619415066,344504.74746394233
41.40000000000032,41.50329790895793,9.189174619415066,344504.74746394233
41.50000000000032,41.50329790895793,9.189174619415066,344504.74746394233
41.60000000000032,41.50329790895793,9.189174619415066,344504.74746394233
41.70000000000032,41.50329790895793,9.189174619415066,344504.74746394233
41.800000000000324,41.50329790895793,9.189174619415066,344504.74746394233
41.900000000000325,41.50329790895793,9.189174619415066,344504.74746394233
42.00000000000033,41.50329790895793,9.189174619415066,344504.74746394233
42.10000000000033,41.50329790895793,9.189174619415066,344504.74746394233
42.20000000000033,41.50329790895793,9.189174619415066,344504.74746394233
42.30000000000033,41.50329790895793,9.189174619415066,344504.74746394233
42.40000000000033,41.50329790895793,9.189174619415066,344504.74746394233
42.500000000000334,41.50329790895793,9.189174619415066,344504.74746394233
42.600000000000335,41.50329790895793,9.189174619415066,344504.74746394233
42.70000000000034,41.50329790895793,9.189174619415066,344504.74746394233
42.80000000000034,41.50329790895793,9.189174619415066,344504.74746394233
42.90000000000034,41.50329790895793,9.189174619415066,344504.74746394233
43.00000000000034,41.50329790895793,9.189174619415066,344504.74746394233
43.10000000000034,41.50329790895793,9.189174619415066,344504.74746394233
43.200000000000344,41.50329790895793,9.189174619415066,344504.74746394233
43.300000000000345,41.50329790895793,9.189174619415066,344504.74746394233
43.40000000000035,41.50329790895793,9.189174619415066,344504.74746394233
